param_1,param_2,threshold,accuracy,profit_score,total_predictions,buy_predictions,sell_predictions,hold_predictions
0.9999999999999999,1.1,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.2000000000000002,0.3,0.34402332361516036,-214,686,265,180,241
0.9999999999999999,1.2000000000000002,0.35,0.3119533527696793,-258,686,183,133,370
0.9999999999999999,1.2000000000000002,0.39999999999999997,0.22448979591836735,-378,686,39,41,606
0.9999999999999999,1.2000000000000002,0.44999999999999996,0.19096209912536444,-424,686,13,8,665
0.9999999999999999,1.2000000000000002,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.2000000000000002,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.3000000000000003,0.3,0.34839650145772594,-208,686,270,182,234
0.9999999999999999,1.3000000000000003,0.35,0.31486880466472306,-254,686,199,143,344
0.9999999999999999,1.3000000000000003,0.39999999999999997,0.22886297376093295,-372,686,55,56,575
0.9999999999999999,1.3000000000000003,0.44999999999999996,0.1924198250728863,-422,686,14,10,662
0.9999999999999999,1.3000000000000003,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.3000000000000003,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.4000000000000004,0.3,0.3498542274052478,-206,686,273,187,226
0.9999999999999999,1.4000000000000004,0.35,0.31486880466472306,-254,686,212,155,319
0.9999999999999999,1.4000000000000004,0.39999999999999997,0.2478134110787172,-346,686,76,71,539
0.9999999999999999,1.4000000000000004,0.44999999999999996,0.19825072886297376,-414,686,16,15,655
0.9999999999999999,1.4000000000000004,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.4000000000000004,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.5000000000000004,0.3,0.3498542274052478,-206,686,276,188,222
0.9999999999999999,1.5000000000000004,0.35,0.32215743440233235,-244,686,227,158,301
0.9999999999999999,1.5000000000000004,0.39999999999999997,0.2536443148688047,-338,686,92,85,509
0.9999999999999999,1.5000000000000004,0.44999999999999996,0.20408163265306123,-406,686,20,17,649
0.9999999999999999,1.5000000000000004,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.5000000000000004,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.6000000000000005,0.3,0.3469387755102041,-210,686,280,190,216
0.9999999999999999,1.6000000000000005,0.35,0.32798833819241985,-236,686,238,164,284
0.9999999999999999,1.6000000000000005,0.39999999999999997,0.26239067055393583,-326,686,114,97,475
0.9999999999999999,1.6000000000000005,0.44999999999999996,0.20699708454810495,-402,686,25,23,638
0.9999999999999999,1.6000000000000005,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.6000000000000005,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.7000000000000006,0.3,0.3454810495626822,-212,686,283,194,209
0.9999999999999999,1.7000000000000006,0.35,0.3338192419825073,-228,686,245,168,273
0.9999999999999999,1.7000000000000006,0.39999999999999997,0.2857142857142857,-294,686,134,115,437
0.9999999999999999,1.7000000000000006,0.44999999999999996,0.21720116618075802,-388,686,29,29,628
0.9999999999999999,1.7000000000000006,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.7000000000000006,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.8000000000000007,0.3,0.3469387755102041,-210,686,285,195,206
0.9999999999999999,1.8000000000000007,0.35,0.336734693877551,-224,686,251,173,262
0.9999999999999999,1.8000000000000007,0.39999999999999997,0.2988338192419825,-276,686,152,121,413
0.9999999999999999,1.8000000000000007,0.44999999999999996,0.21865889212827988,-386,686,32,32,622
0.9999999999999999,1.8000000000000007,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.8000000000000007,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.9000000000000008,0.3,0.3498542274052478,-206,686,290,197,199
0.9999999999999999,1.9000000000000008,0.35,0.3396501457725947,-220,686,255,174,257
0.9999999999999999,1.9000000000000008,0.39999999999999997,0.31486880466472306,-254,686,175,129,382
0.9999999999999999,1.9000000000000008,0.44999999999999996,0.22157434402332363,-382,686,35,37,614
0.9999999999999999,1.9000000000000008,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
0.9999999999999999,1.9000000000000008,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.0,0.3,0.3454810495626822,-212,686,264,180,242
1.0999999999999999,1.0,0.35,0.2784256559766764,-304,686,130,113,443
1.0999999999999999,1.0,0.39999999999999997,0.20845481049562684,-400,686,24,23,639
1.0999999999999999,1.0,0.44999999999999996,0.18950437317784258,-426,686,5,1,680
1.0999999999999999,1.0,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.0,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.1,0.3,0.3469387755102041,-210,686,270,181,235
1.0999999999999999,1.1,0.35,0.30612244897959184,-266,686,167,131,388
1.0999999999999999,1.1,0.39999999999999997,0.21574344023323616,-390,686,34,32,620
1.0999999999999999,1.1,0.44999999999999996,0.19096209912536444,-424,686,7,4,675
1.0999999999999999,1.1,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.1,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.2000000000000002,0.3,0.3498542274052478,-206,686,274,188,224
1.0999999999999999,1.2000000000000002,0.35,0.3104956268221574,-260,686,191,144,351
1.0999999999999999,1.2000000000000002,0.39999999999999997,0.2230320699708455,-380,686,42,49,595
1.0999999999999999,1.2000000000000002,0.44999999999999996,0.19096209912536444,-424,686,13,8,665
1.0999999999999999,1.2000000000000002,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.2000000000000002,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.3000000000000003,0.3,0.3469387755102041,-210,686,279,190,217
1.0999999999999999,1.3000000000000003,0.35,0.31486880466472306,-254,686,212,153,321
1.0999999999999999,1.3000000000000003,0.39999999999999997,0.2303206997084548,-370,686,59,58,569
1.0999999999999999,1.3000000000000003,0.44999999999999996,0.1924198250728863,-422,686,14,10,662
1.0999999999999999,1.3000000000000003,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.3000000000000003,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.4000000000000004,0.3,0.3454810495626822,-212,686,282,194,210
1.0999999999999999,1.4000000000000004,0.35,0.32215743440233235,-244,686,228,163,295
1.0999999999999999,1.4000000000000004,0.39999999999999997,0.24635568513119532,-348,686,87,74,525
1.0999999999999999,1.4000000000000004,0.44999999999999996,0.19825072886297376,-414,686,17,16,653
1.0999999999999999,1.4000000000000004,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.4000000000000004,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.5000000000000004,0.3,0.3469387755102041,-210,686,286,196,204
1.0999999999999999,1.5000000000000004,0.35,0.3294460641399417,-234,686,238,168,280
1.0999999999999999,1.5000000000000004,0.39999999999999997,0.25801749271137026,-332,686,101,95,490
1.0999999999999999,1.5000000000000004,0.44999999999999996,0.2055393586005831,-404,686,20,18,648
1.0999999999999999,1.5000000000000004,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.5000000000000004,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.6000000000000005,0.3,0.34839650145772594,-208,686,289,200,197
1.0999999999999999,1.6000000000000005,0.35,0.3338192419825073,-228,686,249,172,265
1.0999999999999999,1.6000000000000005,0.39999999999999997,0.2696793002915452,-316,686,121,109,456
1.0999999999999999,1.6000000000000005,0.44999999999999996,0.20845481049562684,-400,686,25,24,637
1.0999999999999999,1.6000000000000005,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.6000000000000005,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.7000000000000006,0.3,0.34402332361516036,-214,686,292,201,193
1.0999999999999999,1.7000000000000006,0.35,0.33819241982507287,-222,686,254,174,258
1.0999999999999999,1.7000000000000006,0.39999999999999997,0.2915451895043732,-286,686,142,123,421
1.0999999999999999,1.7000000000000006,0.44999999999999996,0.21720116618075802,-388,686,29,29,628
1.0999999999999999,1.7000000000000006,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.7000000000000006,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.8000000000000007,0.3,0.34402332361516036,-214,686,292,204,190
1.0999999999999999,1.8000000000000007,0.35,0.33819241982507287,-222,686,257,179,250
1.0999999999999999,1.8000000000000007,0.39999999999999997,0.30612244897959184,-266,686,167,131,388
1.0999999999999999,1.8000000000000007,0.44999999999999996,0.22011661807580174,-384,686,33,33,620
1.0999999999999999,1.8000000000000007,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.8000000000000007,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.9000000000000008,0.3,0.3454810495626822,-212,686,296,204,186
1.0999999999999999,1.9000000000000008,0.35,0.3425655976676385,-216,686,264,180,242
1.0999999999999999,1.9000000000000008,0.39999999999999997,0.31486880466472306,-254,686,183,135,368
1.0999999999999999,1.9000000000000008,0.44999999999999996,0.2230320699708455,-380,686,40,42,604
1.0999999999999999,1.9000000000000008,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.0999999999999999,1.9000000000000008,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.0,0.3,0.3469387755102041,-210,686,269,183,234
1.1999999999999997,1.0,0.35,0.28717201166180756,-292,686,136,121,429
1.1999999999999997,1.0,0.39999999999999997,0.20845481049562684,-400,686,28,23,635
1.1999999999999997,1.0,0.44999999999999996,0.18950437317784258,-426,686,5,1,680
1.1999999999999997,1.0,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.0,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.1,0.3,0.34839650145772594,-208,686,278,188,220
1.1999999999999997,1.1,0.35,0.30612244897959184,-266,686,172,137,377
1.1999999999999997,1.1,0.39999999999999997,0.21720116618075802,-388,686,35,37,614
1.1999999999999997,1.1,0.44999999999999996,0.18950437317784258,-426,686,8,4,674
1.1999999999999997,1.1,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.1,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.2000000000000002,0.3,0.3454810495626822,-212,686,283,195,208
1.1999999999999997,1.2000000000000002,0.35,0.3177842565597668,-250,686,200,150,336
1.1999999999999997,1.2000000000000002,0.39999999999999997,0.2259475218658892,-376,686,45,51,590
1.1999999999999997,1.2000000000000002,0.44999999999999996,0.1924198250728863,-422,686,14,8,664
1.1999999999999997,1.2000000000000002,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.2000000000000002,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.3000000000000003,0.3,0.3469387755102041,-210,686,287,197,202
1.1999999999999997,1.3000000000000003,0.35,0.32215743440233235,-244,686,228,162,296
1.1999999999999997,1.3000000000000003,0.39999999999999997,0.23323615160349853,-366,686,65,61,560
1.1999999999999997,1.3000000000000003,0.44999999999999996,0.1924198250728863,-422,686,14,10,662
1.1999999999999997,1.3000000000000003,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.3000000000000003,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.4000000000000004,0.3,0.3454810495626822,-212,686,291,201,194
1.1999999999999997,1.4000000000000004,0.35,0.33090379008746357,-232,686,242,168,276
1.1999999999999997,1.4000000000000004,0.39999999999999997,0.2478134110787172,-346,686,91,82,513
1.1999999999999997,1.4000000000000004,0.44999999999999996,0.19970845481049562,-412,686,17,17,652
1.1999999999999997,1.4000000000000004,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.4000000000000004,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.5000000000000004,0.3,0.34402332361516036,-214,686,293,203,190
1.1999999999999997,1.5000000000000004,0.35,0.33527696793002915,-226,686,250,174,262
1.1999999999999997,1.5000000000000004,0.39999999999999997,0.2653061224489796,-322,686,108,101,477
1.1999999999999997,1.5000000000000004,0.44999999999999996,0.2055393586005831,-404,686,20,18,648
1.1999999999999997,1.5000000000000004,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.5000000000000004,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.6000000000000005,0.3,0.3425655976676385,-216,686,298,205,183
1.1999999999999997,1.6000000000000005,0.35,0.33819241982507287,-222,686,254,177,255
1.1999999999999997,1.6000000000000005,0.39999999999999997,0.27405247813411077,-310,686,128,115,443
1.1999999999999997,1.6000000000000005,0.44999999999999996,0.2099125364431487,-398,686,26,24,636
1.1999999999999997,1.6000000000000005,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.6000000000000005,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.7000000000000006,0.3,0.3469387755102041,-210,686,301,206,179
1.1999999999999997,1.7000000000000006,0.35,0.34402332361516036,-214,686,263,180,243
1.1999999999999997,1.7000000000000006,0.39999999999999997,0.29737609329446063,-278,686,150,129,407
1.1999999999999997,1.7000000000000006,0.44999999999999996,0.21720116618075802,-388,686,31,29,626
1.1999999999999997,1.7000000000000006,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.7000000000000006,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.8000000000000007,0.3,0.34402332361516036,-214,686,303,206,177
1.1999999999999997,1.8000000000000007,0.35,0.3425655976676385,-216,686,266,182,238
1.1999999999999997,1.8000000000000007,0.39999999999999997,0.30466472303207,-268,686,174,137,375
1.1999999999999997,1.8000000000000007,0.44999999999999996,0.22011661807580174,-384,686,36,36,614
1.1999999999999997,1.8000000000000007,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.8000000000000007,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.9000000000000008,0.3,0.34402332361516036,-214,686,307,207,172
1.1999999999999997,1.9000000000000008,0.35,0.3454810495626822,-212,686,270,186,230
1.1999999999999997,1.9000000000000008,0.39999999999999997,0.31486880466472306,-254,686,191,147,348
1.1999999999999997,1.9000000000000008,0.44999999999999996,0.22448979591836735,-378,686,41,47,598
1.1999999999999997,1.9000000000000008,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.1999999999999997,1.9000000000000008,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.0,0.3,0.3454810495626822,-212,686,280,192,214
1.2999999999999998,1.0,0.35,0.29008746355685133,-288,686,142,129,415
1.2999999999999998,1.0,0.39999999999999997,0.20699708454810495,-402,686,29,25,632
1.2999999999999998,1.0,0.44999999999999996,0.18950437317784258,-426,686,5,1,680
1.2999999999999998,1.0,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.0,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.1,0.3,0.34402332361516036,-214,686,285,197,204
1.2999999999999998,1.1,0.35,0.3177842565597668,-250,686,186,144,356
1.2999999999999998,1.1,0.39999999999999997,0.22011661807580174,-384,686,37,39,610
1.2999999999999998,1.1,0.44999999999999996,0.18950437317784258,-426,686,8,5,673
1.2999999999999998,1.1,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.1,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.2000000000000002,0.3,0.3469387755102041,-210,686,291,202,193
1.2999999999999998,1.2000000000000002,0.35,0.32653061224489793,-238,686,215,158,313
1.2999999999999998,1.2000000000000002,0.39999999999999997,0.2259475218658892,-376,686,47,52,587
1.2999999999999998,1.2000000000000002,0.44999999999999996,0.1924198250728863,-422,686,14,8,664
1.2999999999999998,1.2000000000000002,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.2000000000000002,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.3000000000000003,0.3,0.34402332361516036,-214,686,293,204,189
1.2999999999999998,1.3000000000000003,0.35,0.3236151603498542,-242,686,234,165,287
1.2999999999999998,1.3000000000000003,0.39999999999999997,0.24198250728862974,-354,686,72,67,547
1.2999999999999998,1.3000000000000003,0.44999999999999996,0.19387755102040816,-420,686,15,10,661
1.2999999999999998,1.3000000000000003,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.3000000000000003,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.4000000000000004,0.3,0.3469387755102041,-210,686,301,205,180
1.2999999999999998,1.4000000000000004,0.35,0.3323615160349854,-230,686,246,174,266
1.2999999999999998,1.4000000000000004,0.39999999999999997,0.2521865889212828,-340,686,93,87,506
1.2999999999999998,1.4000000000000004,0.44999999999999996,0.19970845481049562,-412,686,17,17,652
1.2999999999999998,1.4000000000000004,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.4000000000000004,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.5000000000000004,0.3,0.34402332361516036,-214,686,303,206,177
1.2999999999999998,1.5000000000000004,0.35,0.3338192419825073,-228,686,253,178,255
1.2999999999999998,1.5000000000000004,0.39999999999999997,0.27113702623906705,-314,686,114,110,462
1.2999999999999998,1.5000000000000004,0.44999999999999996,0.2055393586005831,-404,686,20,18,648
1.2999999999999998,1.5000000000000004,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.5000000000000004,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.6000000000000005,0.3,0.3454810495626822,-212,686,305,208,173
1.2999999999999998,1.6000000000000005,0.35,0.34110787172011664,-218,686,263,181,242
1.2999999999999998,1.6000000000000005,0.39999999999999997,0.27988338192419826,-302,686,133,120,433
1.2999999999999998,1.6000000000000005,0.44999999999999996,0.2099125364431487,-398,686,28,24,634
1.2999999999999998,1.6000000000000005,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.6000000000000005,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.7000000000000006,0.3,0.34402332361516036,-214,686,310,210,166
1.2999999999999998,1.7000000000000006,0.35,0.33819241982507287,-222,686,270,183,233
1.2999999999999998,1.7000000000000006,0.39999999999999997,0.29737609329446063,-278,686,159,138,389
1.2999999999999998,1.7000000000000006,0.44999999999999996,0.21720116618075802,-388,686,31,32,623
1.2999999999999998,1.7000000000000006,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.7000000000000006,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.8000000000000007,0.3,0.3469387755102041,-210,686,312,212,162
1.2999999999999998,1.8000000000000007,0.35,0.34402332361516036,-214,686,274,191,221
1.2999999999999998,1.8000000000000007,0.39999999999999997,0.31341107871720114,-256,686,183,144,359
1.2999999999999998,1.8000000000000007,0.44999999999999996,0.22157434402332363,-382,686,37,40,609
1.2999999999999998,1.8000000000000007,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.8000000000000007,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.9000000000000008,0.3,0.34839650145772594,-208,686,312,214,160
1.2999999999999998,1.9000000000000008,0.35,0.34402332361516036,-214,686,278,195,213
1.2999999999999998,1.9000000000000008,0.39999999999999997,0.3236151603498542,-242,686,205,151,330
1.2999999999999998,1.9000000000000008,0.44999999999999996,0.2259475218658892,-376,686,42,50,594
1.2999999999999998,1.9000000000000008,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.2999999999999998,1.9000000000000008,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.4,1.0,0.3,0.34110787172011664,-218,686,286,199,201
1.4,1.0,0.35,0.2944606413994169,-282,686,151,134,401
1.4,1.0,0.39999999999999997,0.20699708454810495,-402,686,30,25,631
1.4,1.0,0.44999999999999996,0.18950437317784258,-426,686,5,1,680
1.4,1.0,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.4,1.0,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.4,1.1,0.3,0.3469387755102041,-210,686,291,203,192
1.4,1.1,0.35,0.3206997084548105,-246,686,194,148,344
1.4,1.1,0.39999999999999997,0.21865889212827988,-386,686,39,41,606
1.4,1.1,0.44999999999999996,0.18950437317784258,-426,686,8,5,673
1.4,1.1,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.4,1.1,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.4,1.2000000000000002,0.3,0.3454810495626822,-212,686,300,205,181
1.4,1.2000000000000002,0.35,0.32215743440233235,-244,686,223,160,303
1.4,1.2000000000000002,0.39999999999999997,0.22740524781341107,-374,686,48,52,586
1.4,1.2000000000000002,0.44999999999999996,0.1924198250728863,-422,686,14,8,664
1.4,1.2000000000000002,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.4,1.2000000000000002,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.4,1.3000000000000003,0.3,0.3425655976676385,-216,686,304,206,176
1.4,1.3000000000000003,0.35,0.32653061224489793,-238,686,239,169,278
1.4,1.3000000000000003,0.39999999999999997,0.2434402332361516,-352,686,74,69,543
1.4,1.3000000000000003,0.44999999999999996,0.19387755102040816,-420,686,15,10,661
1.4,1.3000000000000003,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.4,1.3000000000000003,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.4,1.4000000000000004,0.3,0.34402332361516036,-214,686,307,209,170
1.4,1.4000000000000004,0.35,0.3338192419825073,-228,686,251,179,256
1.4,1.4000000000000004,0.39999999999999997,0.25801749271137026,-332,686,96,92,498
1.4,1.4000000000000004,0.44999999999999996,0.19970845481049562,-412,686,17,17,652
1.4,1.4000000000000004,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.4,1.4000000000000004,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.4,1.5000000000000004,0.3,0.34402332361516036,-214,686,311,210,165
1.4,1.5000000000000004,0.35,0.33090379008746357,-232,686,258,182,246
1.4,1.5000000000000004,0.39999999999999997,0.26822157434402333,-318,686,115,113,458
1.4,1.5000000000000004,0.44999999999999996,0.2055393586005831,-404,686,22,18,646
1.4,1.5000000000000004,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.4,1.5000000000000004,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.4,1.6000000000000005,0.3,0.34839650145772594,-208,686,312,214,160
1.4,1.6000000000000005,0.35,0.3396501457725947,-220,686,271,188,227
1.4,1.6000000000000005,0.39999999999999997,0.282798833819242,-298,686,138,127,421
1.4,1.6000000000000005,0.44999999999999996,0.20845481049562684,-400,686,28,26,632
1.4,1.6000000000000005,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.4,1.6000000000000005,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.4,1.7000000000000006,0.3,0.35422740524781343,-200,686,315,216,155
1.4,1.7000000000000006,0.35,0.3396501457725947,-220,686,274,193,219
1.4,1.7000000000000006,0.39999999999999997,0.3032069970845481,-270,686,165,141,380
1.4,1.7000000000000006,0.44999999999999996,0.22011661807580174,-384,686,32,36,618
1.4,1.7000000000000006,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.4,1.7000000000000006,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.4,1.8000000000000007,0.3,0.35714285714285715,-196,686,320,219,147
1.4,1.8000000000000007,0.35,0.3425655976676385,-216,686,282,198,206
1.4,1.8000000000000007,0.39999999999999997,0.3177842565597668,-250,686,192,148,346
1.4,1.8000000000000007,0.44999999999999996,0.2230320699708455,-380,686,39,43,604
1.4,1.8000000000000007,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.4,1.8000000000000007,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
1.4,1.9000000000000008,0.3,0.358600583090379,-194,686,320,220,146
1.4,1.9000000000000008,0.35,0.3469387755102041,-210,686,287,200,199
1.4,1.9000000000000008,0.39999999999999997,0.32798833819241985,-236,686,210,156,320
1.4,1.9000000000000008,0.44999999999999996,0.22886297376093295,-372,686,46,51,589
1.4,1.9000000000000008,0.49999999999999994,0.1880466472303207,-428,686,0,0,686
1.4,1.9000000000000008,0.5499999999999999,0.1880466472303207,-428,686,0,0,686
